"RNC","word","lemma","upos"
"Q321009462-1","g05363430","g05363430","NOUN"
"Q321009462-1","skin","skin","NOUN"
"Q321009462-1","issue","issue","NOUN"
"Q321009462-1","g05363446","g05363446","NUM"
"Q321009462-1","strap","strap","NOUN"
"Q321009465-1","skin","skin","NOUN"
"Q321009465-1","assy","assy","NOUN"
"Q321009465-1","fixed","fix","VERB"
"Q321009465-1","pylon","pylon","NOUN"
"Q321009465-1","hole","hole","NOUN"
"Q321009465-1","location","location","NOUN"
"Q321009465-1","1072.50","1072.50","NUM"
"Q321009465-1","rivet","rivet","NOUN"
"Q321009465-1","b0205018ad5","b0205018ad5","NUM"
"Q321009465-1","condition","condition","NOUN"
"Q321009465-1","detail","detail","NOUN"
"Q321009465-1","affected","affect","VERB"
"Q321009465-1","oversize","oversize","NOUN"
"Q321009465-1","pitch","pitch","NOUN"
"Q321009465-1","stiffener","stiffener","NOUN"
"Q321009465-1","ptich","ptich","NOUN"
"Q321009465-1","g05450085","g05450085","NOUN"
"Q321009465-1","notes","note","NOUN"
"Q321009465-1","q321004673","q321004673","NUM"
"Q321009465-1","q321005227","q321005227","NUM"
"Q321009465-1","information","information","NOUN"
"Q321009493-1","design","design","NOUN"
"Q321009493-1","shown","show","VERB"
"Q321009493-1","sealing","sealing","NOUN"
"Q321009493-1","applied","apply","VERB"
"Q321009493-1","section","section","NOUN"
"Q321009493-1","angle","angle","NOUN"
"Q321009493-1","drag","drag","NOUN"
"Q321009493-1","fixed","fix","VERB"
"Q321009493-1","pylon","pylon","NOUN"
"Q321009493-1","assembly","assembly","NOUN"
"Q321009493-1","condition","condition","NOUN"
"Q321009493-1","caused","cause","VERB"
"Q321009493-1","discrepancy","discrepancy","NOUN"
"Q321009493-1","found","find","VERB"
"Q321009493-1","engineering","engineering","NOUN"
"Q321009493-1","drawings","drawing","NOUN"
"Q321009493-1","instl","instl","NOUN"
"Q321009493-1","drawing","draw","VERB"
"Q321009493-1","g05450073","g05450073","NOUN"
"Q321009493-1","note","note","NOUN"
"Q321009493-1","aerodynamic","aerodynamic","NOUN"
"Q321009493-1","required","require","VERB"
"Q321009493-1","drawing","draw","NOUN"
"Q321009493-1","g00606301","g00606301","NUM"
"Q321009493-1","bm4010.03.06.01","bm4010.03.06.01","NUM"
"Q321009493-1","flag","flag","NOUN"
"Q321009493-1","notes","note","NOUN"
"Q321009493-1","drawing","drawing","NOUN"
"Q321009493-1","define","define","VERB"
"Q321009493-1","surfaces","surface","NOUN"
"Q321009493-1","require","require","VERB"
"Q321009493-1","bonding","bonding","NOUN"
"Q321009493-1","imply","imply","VERB"
"Q321009493-1","sealant","sealant","NOUN"
"Q321009493-1","missing","missing","VERB"
"Q321009493-1","engineering","engineering","VERB"
"Q321009493-1","included","include","VERB"
"Q321009493-1","g05450075","g05450075","NUM"
"Q321009493-1","call","call","VERB"
"Q321009493-1","requirement","requirement","NOUN"
"Q321009493-1","access","access","NOUN"
"Q321009493-1","perform","perform","VERB"
"Q321009493-1","sealing","seal","VERB"
"Q321009493-1","application","application","NOUN"
"Q321009493-1","clarify","clarify","VERB"
"Q321009493-1","refer","refer","VERB"
"Q321009493-1","details","detail","NOUN"
"Q321009542-1","design","design","NOUN"
"Q321009542-1","shown","show","VERB"
"Q321009542-1","sealing","sealing","NOUN"
"Q321009542-1","applied","apply","VERB"
"Q321009542-1","section","section","NOUN"
"Q321009542-1","angle","angle","NOUN"
"Q321009542-1","drag","drag","NOUN"
"Q321009542-1","fixed","fix","VERB"
"Q321009542-1","pylon","pylon","NOUN"
"Q321009542-1","assembly","assembly","NOUN"
"Q321009542-1","condition","condition","NOUN"
"Q321009542-1","caused","cause","VERB"
"Q321009542-1","discrepancy","discrepancy","NOUN"
"Q321009542-1","found","find","VERB"
"Q321009542-1","engineering","engineering","NOUN"
"Q321009542-1","drawings","drawing","NOUN"
"Q321009542-1","instl","instl","NOUN"
"Q321009542-1","drawing","draw","VERB"
"Q321009542-1","g05450073","g05450073","NOUN"
"Q321009542-1","note","note","NOUN"
"Q321009542-1","aerodynamic","aerodynamic","NOUN"
"Q321009542-1","required","require","VERB"
"Q321009542-1","drawing","draw","NOUN"
"Q321009542-1","g00606301","g00606301","NUM"
"Q321009542-1","bm4010.03.06.01","bm4010.03.06.01","NUM"
"Q321009542-1","flag","flag","NOUN"
"Q321009542-1","notes","note","NOUN"
"Q321009542-1","drawing","drawing","NOUN"
"Q321009542-1","define","define","VERB"
"Q321009542-1","surfaces","surface","NOUN"
"Q321009542-1","require","require","VERB"
"Q321009542-1","bonding","bonding","NOUN"
"Q321009542-1","imply","imply","VERB"
"Q321009542-1","sealant","sealant","NOUN"
"Q321009542-1","missing","missing","VERB"
"Q321009542-1","engineering","engineering","VERB"
"Q321009542-1","included","include","VERB"
"Q321009542-1","g05450075","g05450075","NUM"
"Q321009542-1","call","call","VERB"
"Q321009542-1","requirement","requirement","NOUN"
"Q321009542-1","access","access","NOUN"
"Q321009542-1","perform","perform","VERB"
"Q321009542-1","sealing","seal","VERB"
"Q321009542-1","application","application","NOUN"
"Q321009542-1","clarify","clarify","VERB"
"Q321009542-1","refer","refer","VERB"
"Q321009542-1","details","detail","NOUN"
"Q321009594-1","1053","1053","NUM"
"Q321009594-1","hole","hole","NOUN"
"Q321009594-1","edge","edge","NOUN"
"Q321009594-1","distance","distance","NOUN"
"Q321009594-1","doubler","doubler","NOUN"
"Q321009594-1","panel","panel","NOUN"
"Q321009594-1","barrel","barrel","NOUN"
"Q321009594-1","g05363449","g05363449","NUM"
"Q321009594-1","b0205016ad5","b0205016ad5","NUM"
"Q321009594-1","pitch","pitch","NOUN"
"Q321009594-1","clip","clip","NOUN"
"Q321009594-1","pylon","pylon","NOUN"
"Q321009594-1","g05450472","g05450472","NUM"
"Q321009594-1","0.350","0.350","NUM"
"Q321009594-1","1.300","1.300","NUM"
"Q321009594-1","skin","skin","NOUN"
"Q321009594-1","g05363536","g05363536","NUM"
"Q321009594-1","issue","issue","NOUN"
"Q321009594-1","strap","strap","NOUN"
"Q321009594-1","g05363446","g05363446","NUM"
"Q321009711-1","hole","hole","NOUN"
"Q321009711-1","location","location","NOUN"
"Q321009711-1","1071.50","1071.50","NUM"
"Q321009711-1","affected","affect","VERB"
"Q321009711-1","skin","skin","NOUN"
"Q321009711-1","assy","assy","NOUN"
"Q321009711-1","fixed","fix","VERB"
"Q321009711-1","pylon","pylon","NOUN"
"Q321009711-1","g05450612","g05450612","NUM"
"Q321009711-1","angle","angle","NOUN"
"Q321009711-1","drag","drag","NOUN"
"Q321009711-1","diameter","diameter","NOUN"
"Q321009711-1","pitch","pitch","NOUN"
"Q321009711-1","attachmes","attachme","NOUN"
"Q321009711-1","info","info","NOUN"
"Q321009746-1","1031","1031","NUM"
"Q321009746-1","hole","hole","NOUN"
"Q321009746-1","condition","condition","NOUN"
"Q321009746-1","angle","angle","NOUN"
"Q321009746-1","drag","drag","NOUN"
"Q321009746-1","pylon","pylon","NOUN"
"Q321009746-1","g05450606","g05450606","NUM"
"Q321009746-1","holes","hole","NOUN"
"Q321009746-1","skin","skin","NOUN"
"Q321009746-1","panel","panel","NOUN"
"Q321009746-1","barrel","barrel","NOUN"
"Q321009746-1","g05363430","g05363430","NUM"
"Q321009746-1","doubler","doubler","NOUN"
"Q321009746-1","g05363451","g05363451","NUM"
"Q321009746-1","drag","drag","VERB"
"Q321009746-1","pitch","pitch","NOUN"
"Q321009746-1","0.176","0.176","NUM"
"Q321009746-1","0.400","0.400","NUM"
"Q321009746-1","0.420","0.420","NUM"
"Q321009746-1","0.184","0.184","NUM"
"Q321009746-1","0.300","0.300","NUM"
"Q321009746-1","0.350","0.350","NUM"
"Q321009746-1","0.370","0.370","NUM"
"Q321009746-1","0.188","0.188","NUM"
"Q321009746-1","0.380","0.380","NUM"
"Q321009746-1","edge","edge","NOUN"
"Q321009746-1","distance","distance","NOUN"
"Q321009746-1","center","center","NOUN"
"Q321009746-1","attachtment","attachtment","NOUN"
"Q321009746-2","1048","1048","NUM"
"Q321009746-2","1060","1060","NUM"
"Q321009746-2","str11","str11","NUM"
"Q321009746-2","hole","hole","NOUN"
"Q321009746-2","condition","condition","NOUN"
"Q321009746-2","g05363449","g05363449","NUM"
"Q321009746-2","doubler","doubler","NOUN"
"Q321009746-2","panel","panel","NOUN"
"Q321009746-2","b0205016ad5","b0205016ad5","NUM"
"Q321009746-2","0.300","0.300","NUM"
"Q321009746-2","pitch","pitch","NOUN"
"Q321009746-2","g05450472","g05450472","NUM"
"Q321009746-2","clip","clip","NOUN"
"Q321009746-2","pylon","pylon","NOUN"
"Q321009746-2","1.300","1.300","NUM"
"Q321009746-2","g05363449","g05363449","NOUN"
"Q321009746-2","barrel","barrel","NOUN"
"Q321009746-2","g05363430","g05363430","NOUN"
"Q321009746-2","skin","skin","NOUN"
"Q321009746-2","issue","issue","NOUN"
"Q321009746-2","g05363446","g05363446","NUM"
"Q321009746-2","strap","strap","NOUN"
"Q321009767-1","center","center","NOUN"
"Q321009767-1","pylon","pylon","NOUN"
"Q321009767-1","exists","exist","VERB"
"Q321009767-1","elongated","elongate","VERB"
"Q321009767-1","holes","hole","NOUN"
"Q321009767-1","fitting","fitting","NOUN"
"Q321009767-1","assy","assy","NOUN"
"Q321009767-1","condtion","condtion","NOUN"
"Q321009767-1","fitting","fitting","VERB"
"Q321009767-1","clean","clean","VERB"
"Q321009767-1","0.219","0.219","NUM"
"Q321009767-1","pitch","pitch","NOUN"
"Q321009767-1","0.850","0.850","NUM"
"Q321009767-1","0.2165","0.2165","NUM"
"Q321009767-1","0.185","0.185","NUM"
"Q321009767-2","center","center","NOUN"
"Q321009767-2","pylon","pylon","NOUN"
"Q321009767-2","exists","exist","VERB"
"Q321009767-2","elongated","elongate","VERB"
"Q321009767-2","holes","hole","NOUN"
"Q321009767-2","skin","skin","NOUN"
"Q321009767-2","assy","assy","NOUN"
"Q321009767-2","fitting","fit","NOUN"
"Q321009767-2","condition","condition","NOUN"
"Q321009767-2","0.180","0.180","NUM"
"Q321009767-2","pitch","pitch","NOUN"
"Q321009767-2","0.940","0.940","NUM"
"Q321009767-2","clean","clean","VERB"
"Q321009767-2","0.191","0.191","NUM"
"Q321009767-2","0.950","0.950","NUM"
"Q321009767-2","fitting","fitting","NOUN"
"Q321009767-2","g05450680","g05450680","NUM"
"Q321009767-2","0.130","0.130","NUM"
"Q321009767-2","0.410","0.410","NUM"
"Q321009767-2","0.350","0.350","NUM"
"Q321009767-3","1048","1048","NUM"
"Q321009767-3","pylon","pylon","NOUN"
"Q321009767-3","exist","exist","VERB"
"Q321009767-3","doubles","double","NOUN"
"Q321009767-3","holes","hole","NOUN"
"Q321009767-3","hole","hole","NOUN"
"Q321009767-3","bwtn","bwtn","NOUN"
"Q321009767-3","affected","affect","VERB"
"Q321009767-3","angle","angle","NOUN"
"Q321009767-3","drag","drag","NOUN"
"Q321009767-3","g05450605","g05450605","NUM"
"Q321009767-3","0.350","0.350","NUM"
"Q321009767-3","skin","skin","NOUN"
"Q321009767-3","g05450503","g05450503","NUM"
"Q321009767-3","0.450","0.450","NUM"
"Q321009767-3","diameter","diameter","NOUN"
"Q321009767-3","clean","clean","VERB"
"Q321009767-3","0.170","0.170","NUM"
"Q321009767-3","pitch","pitch","NOUN"
"Q321009767-3","0.850","0.850","NUM"
"Q321009767-3","1016","1016","NUM"
"Q321009767-3","0.400","0.400","NUM"
"Q321009767-3","b02060002ag5","b02060002ag5","NUM"
"Q321009767-3","0.180","0.180","NUM"
"Q321009767-3","0.750","0.750","NUM"
"Q321009767-3","1031","1031","NUM"
"Q321009767-3","0.650","0.650","NUM"
"Q321009767-3","details","detail","NOUN"
"Q321009803-1","1072","1072","NUM"
"Q321009803-1","strg","strg","VERB"
"Q321009803-1","exist","exist","VERB"
"Q321009803-1","hole","hole","NOUN"
"Q321009803-1","radius","radius","NOUN"
"Q321009803-1","g05450611","g05450611","NUM"
"Q321009803-1","angle","angle","NOUN"
"Q321009803-1","drag","drag","NOUN"
"Q321009803-1","fixed","fix","VERB"
"Q321009803-1","pylon","pylon","NOUN"
"Q321009803-1","0.1595","0.1595","NUM"
"Q321009803-1","distance","distance","NOUN"
"Q321009803-1","edge","edge","NOUN"
"Q321009803-1","0.080","0.080","NUM"
"Q321009803-1","pitch","pitch","NOUN"
"Q321009803-1","0.740","0.740","NUM"
"Q321009803-1","0.400","0.400","NUM"
"Q321009803-1","g05363430","g05363430","NUM"
"Q321009803-1","skin","skin","NOUN"
"Q321009803-1","panel","panel","NOUN"
"Q321009803-1","barrel","barrel","NOUN"
"Q321009803-1","issue","issue","NOUN"
"Q321009803-1","g05363269","g05363269","NUM"
"Q321009803-1","frame","frame","NOUN"
"Q321009803-1","stub","stub","NOUN"
"Q321009803-1","fuse","fuse","NOUN"
"Q321009803-1","0.320","0.320","NUM"
"Q321009803-1","attachtment","attachtment","NOUN"
"Q321009815-1","stgr","stgr","VERB"
"Q321009815-1","pylon","pylon","NUM"
"Q321009815-1","exist","exist","VERB"
"Q321009815-1","hole","hole","NOUN"
"Q321009815-1","g05450490","g05450490","NUM"
"Q321009815-1","angle","angle","NOUN"
"Q321009815-1","pylon","pylon","NOUN"
"Q321009815-1","affected","affect","VERB"
"Q321009815-1","0.350","0.350","NUM"
"Q321009815-1","0.128","0.128","NUM"
"Q321009815-1","g05450427","g05450427","NUM"
"Q321009815-1","0.400","0.400","NUM"
"Q321009815-1","0.098","0.098","NUM"
"Q321009815-1","b0205016ad5","b0205016ad5","NUM"
"Q321009815-1","diameter","diameter","NOUN"
"Q321009815-1","clean","clean","VERB"
"Q321009815-1","0.206","0.206","NUM"
"Q321009815-1","pitch","pitch","NOUN"
"Q321009815-1","0.800","0.800","NUM"
"Q321009815-1","details","detail","NOUN"
"Q321009872-1","skin","skin","NOUN"
"Q321009872-1","assy","assy","NOUN"
"Q321009872-1","fixed","fix","VERB"
"Q321009872-1","pylon","pylon","NOUN"
"Q321009872-1","hole","hole","NOUN"
"Q321009872-1","location","location","NOUN"
"Q321009872-1","1072.50","1072.50","NUM"
"Q321009872-1","rivet","rivet","NOUN"
"Q321009872-1","b0205018ad5","b0205018ad5","NUM"
"Q321009872-1","condition","condition","NOUN"
"Q321009872-1","detail","detail","NOUN"
"Q321009872-1","affected","affect","VERB"
"Q321009872-1","oversize","oversize","NOUN"
"Q321009872-1","pitch","pitch","NOUN"
"Q321009872-1","stiffener","stiffener","NOUN"
"Q321009872-1","ptich","ptich","NOUN"
"Q321009872-1","g05450085","g05450085","NOUN"
"Q321009872-1","notes","note","NOUN"
"Q321009872-1","q321004673","q321004673","NUM"
"Q321009872-1","q321005227","q321005227","NUM"
"Q321009872-1","information","information","NOUN"
